time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-02-27T05:26:45.620Z,38.8260002,-122.8083344,2.92,0.84,md,16,71,0.002935,0.02,nc,nc73346790,2020-02-27T05:43:03.840Z,"7km NW of The Geysers, CA",earthquake,0.33,0.68,0.06,2,automatic,nc,nc
2020-02-27T05:26:32.150Z,35.6826667,-117.529,7.26,1.45,ml,23,96,0.1103,0.13,ci,ci39084911,2020-02-27T05:37:46.870Z,"15km SW of Searles Valley, CA",earthquake,0.27,0.71,0.138,20,automatic,ci,ci
2020-02-27T05:15:21.120Z,36.7661,-116.2426,2.9,0,ml,5,208.83,0.046,0.1139,nn,nn00717940,2020-02-28T02:09:50.425Z,"48km ESE of Beatty, Nevada",earthquake,,4.7,0.58,3,reviewed,nn,nn
2020-02-27T05:13:06.989Z,62.6114,-151.3237,2.5,1.8,ml,,,,0.38,ak,ak0202o083ii,2020-02-27T05:20:55.669Z,"70km WNW of Talkeetna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-02-27T05:08:24.380Z,35.7346667,-117.5436667,10.31,0.66,ml,7,157,0.09199,0.13,ci,ci39084903,2020-02-27T05:11:59.126Z,"13km WSW of Searles Valley, CA",earthquake,0.63,1.2,0.158,9,automatic,ci,ci
2020-02-27T05:00:51.303Z,62.1616,-148.2509,23.3,1.5,ml,,,,0.75,ak,ak0202o05emc,2020-02-27T05:07:51.794Z,"51km NE of Sutton-Alpine, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-02-27T05:00:18.480Z,58.189,-155.2743333,1.75,0.59,ml,6,230,0.03541,0.06,av,av70873339,2020-02-28T20:10:05.260Z,"98km SE of King Salmon, Alaska",earthquake,0.58,0.5,0.498,6,reviewed,av,av
2020-02-27T04:54:42.690Z,36.6584,-116.4466,10.9,-0.4,ml,17,145.54,0.07,0.1196,nn,nn00717928,2020-02-28T02:09:47.958Z,"39km SE of Beatty, Nevada",earthquake,,1.9,0.36,4,reviewed,nn,nn
2020-02-27T04:54:03.140Z,35.7678333,-117.5848333,6.55,0.8,ml,22,80,0.0489,0.14,ci,ci39084887,2020-02-29T00:37:52.114Z,"16km W of Searles Valley, CA",earthquake,0.24,0.48,0.192,9,reviewed,ci,ci
2020-02-27T04:53:57.530Z,35.6045,-117.491,6.84,0.15,ml,5,149,0.02956,0.17,ci,ci37435429,2020-02-29T00:41:32.138Z,"17km E of Ridgecrest, CA",earthquake,0.62,0.83,0.103,2,reviewed,ci,ci
2020-02-27T04:52:18.840Z,18.0148,-66.7955,13,3.02,md,9,163,0.0926,0.23,pr,pr2020058006,2020-02-27T12:46:17.185Z,"0km SW of Guayanilla, Puerto Rico",earthquake,1.16,0.82,0.08,6,reviewed,pr,pr
2020-02-27T04:41:28.390Z,58.2995,-154.9731667,2.64,-0.38,ml,6,197,0.04765,0.16,av,av70873334,2020-02-28T19:37:21.040Z,"103km NW of Larsen Bay, Alaska",earthquake,2.12,0.65,0.195,6,reviewed,av,av
2020-02-27T04:28:20.610Z,38.7821667,-122.7588333,6.06,-0.09,md,8,140,0.01264,0.02,nc,nc73346785,2020-02-27T16:14:33.174Z,"1km NNW of The Geysers, CA",earthquake,0.88,3.14,0.079,2,reviewed,nc,nc
2020-02-27T04:26:12.542Z,39.3189,-119.0133,9.7,1.1,ml,5,279.48,0.486,0.1699,nn,nn00717918,2020-02-28T02:09:38.639Z,"21km ESE of Silver Springs, Nevada",earthquake,,3.9,0.37,3,reviewed,nn,nn
2020-02-27T04:24:37.600Z,36.094,-117.8563333,1.9,1.93,ml,26,63,0.02356,0.16,ci,ci39084879,2020-02-27T12:27:18.599Z,"10km ENE of Coso Junction, CA",earthquake,0.24,0.29,0.199,25,automatic,ci,ci
2020-02-27T04:11:11.106Z,-12.2781,-14.7808,10,5.1,mb,,63,4.337,0.81,us,us60008535,2020-02-27T04:24:53.040Z,"Southern Mid-Atlantic Ridge",earthquake,10.7,1.9,0.08,50,reviewed,us,us
2020-02-27T04:10:57.020Z,18.0275,-66.79,12,2.6,md,9,154,0.1034,0.1,pr,pr2020058005,2020-02-27T12:13:36.613Z,"2km SW of Santo Domingo, Puerto Rico",earthquake,0.69,0.61,0.4,8,reviewed,pr,pr
2020-02-27T04:06:14.770Z,17.788,-66.884,8,2.89,md,8,261,0.1872,0.15,pr,pr2020058004,2020-02-27T04:26:43.305Z,"20km S of Guanica, Puerto Rico",earthquake,0.93,2.34,0.14,4,reviewed,pr,pr
2020-02-27T04:05:08.427Z,37.267,-117.8888,15.1,0.1,ml,3,214.19,0.121,0.0276,nn,nn00717927,2020-02-28T02:09:44.008Z,"37km ENE of Big Pine, California",earthquake,,28.3,0.35,3,reviewed,nn,nn
2020-02-27T03:56:10.910Z,38.8356667,-122.8276667,2.49,1.22,md,41,60,0.006769,0.02,nc,nc73346770,2020-02-27T08:42:02.229Z,"9km NW of The Geysers, CA",earthquake,0.15,0.29,0.327,5,reviewed,nc,nc
2020-02-27T03:52:52.050Z,35.6836667,-117.5083333,10.95,0.95,ml,15,159,0.104,0.11,ci,ci39084871,2020-02-27T14:57:52.957Z,"13km SW of Searles Valley, CA",earthquake,0.31,0.61,0.129,10,reviewed,ci,ci
2020-02-27T03:52:12.185Z,-23.98,-67.0219,227.2,4.8,mb,,46,1.475,0.56,us,us6000852t,2020-02-28T12:15:21.663Z,"76km WNW of San Antonio de los Cobres, Argentina",earthquake,9.2,8.7,0.227,6,reviewed,us,us
2020-02-27T03:42:53.920Z,33.8803333,-117.721,5.34,2.1,ml,72,33,0.07686,0.2,ci,ci39084863,2020-02-27T09:20:15.907Z,"9km E of Yorba Linda, CA",earthquake,0.18,0.54,0.173,26,automatic,ci,ci
2020-02-27T03:37:48.498Z,58.2319,-155.2466,0,1.6,ml,,,,0.48,ak,ak0202nz6gmc,2020-02-28T19:22:48.190Z,"98km SE of King Salmon, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-02-27T03:14:58.812Z,60.1245,-152.6835,103.4,2.1,ml,,,,0.49,ak,ak0202nz1jzo,2020-02-27T03:19:09.255Z,"40km S of Redoubt Volcano, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-02-27T03:12:31.960Z,33.2251667,-116.313,9.57,1.75,ml,66,23,0.05913,0.2,ci,ci39084847,2020-02-27T14:59:07.440Z,"7km ESE of Borrego Springs, CA",earthquake,0.23,0.58,0.176,28,reviewed,ci,ci
2020-02-27T03:11:49.060Z,17.998,-66.7943,16,3.07,md,10,180,0.0879,0.28,pr,pr2020058003,2020-02-27T10:24:33.959Z,"1km NW of Santo Domingo, Puerto Rico",earthquake,1.55,1.25,0.43,4,reviewed,pr,pr
2020-02-27T03:05:03.893Z,60.1716,-151.5542,92.2,1.7,ml,,,,0.63,ak,ak0202nyzi83,2020-02-27T03:09:46.256Z,"25km SSW of Cohoe, Alaska",earthquake,,1.4,,,automatic,ak,ak
2020-02-27T03:04:31.182Z,61.553,-149.9865,33.1,1.8,ml,,,,0.58,ak,ak0202nyzcq6,2020-02-27T03:09:45.776Z,"3km NNW of Big Lake, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-02-27T03:03:10.481Z,61.4453,-146.6343,28.3,1.9,ml,,,,0.81,ak,ak0202nyz3ew,2020-02-27T03:09:45.241Z,"38km NNW of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-02-27T03:02:46.770Z,36.749,-121.3396667,8.25,1.46,md,34,64,0.07812,0.1,nc,nc73346765,2020-02-27T08:15:05.057Z,"5km SSW of Tres Pinos, CA",earthquake,0.21,0.63,0.266,27,reviewed,nc,nc
2020-02-27T03:00:44.450Z,35.8616676,-117.6691666,9.46,0.7,ml,9,117,0.0741,0.01,ci,ci39084831,2020-02-27T03:04:23.230Z,"23km ESE of Little Lake, CA",earthquake,0.98,3.09,0.265,4,automatic,ci,ci
2020-02-27T02:53:44.770Z,52.0556667,-176.1116667,2.01,-0.53,ml,5,104,0.02171,0.13,av,av70873724,2020-03-02T18:35:51.150Z,"42km ENE of Adak, Alaska",earthquake,0.47,0.94,0.136,5,reviewed,av,av
2020-02-27T02:51:29.950Z,52.049,-176.1055,4.08,0.19,ml,6,105,0.02616,0.22,av,av70873719,2020-03-02T18:34:19.850Z,"42km ENE of Adak, Alaska",earthquake,0.73,1.16,0.162,6,reviewed,av,av
2020-02-27T02:50:28.290Z,52.0563333,-176.112,2.49,-0.48,ml,5,103,0.02154,0.14,av,av70873714,2020-03-02T18:04:36.890Z,"42km ENE of Adak, Alaska",earthquake,0.43,1,0.111,5,reviewed,av,av
2020-02-27T02:50:14.460Z,52.0515,-176.1141667,2.22,-0.32,ml,5,113,0.02042,0.11,av,av70873709,2020-03-02T18:03:06.020Z,"41km ENE of Adak, Alaska",earthquake,0.36,0.85,0.136,5,reviewed,av,av
2020-02-27T02:49:22.900Z,52.053,-176.1053333,0.47,-0.42,ml,5,111,0.02567,0.07,av,av70873689,2020-02-29T21:51:24.840Z,"42km ENE of Adak, Alaska",earthquake,0.3,0.42,0.145,5,reviewed,av,av
2020-02-27T02:48:38.910Z,52.0486667,-176.11,0.32,-0.32,ml,5,121,0.02354,0.14,av,av70873684,2020-02-29T21:46:22.160Z,"42km ENE of Adak, Alaska",earthquake,0.44,0.45,0.14,5,reviewed,av,av
2020-02-27T02:45:04.390Z,19.353,-155.0831667,6.77,2.74,ml,55,158,0.03544,0.11,hv,hv71402387,2020-02-27T23:34:49.450Z,"13km S of Fern Acres, Hawaii",earthquake,0.38,0.33,0.126,33,reviewed,hv,hv
2020-02-27T02:43:39.580Z,52.054,-176.1131667,1.99,-0.17,ml,5,108,0.02078,0.12,av,av70873679,2020-02-29T21:42:50.010Z,"42km ENE of Adak, Alaska",earthquake,0.38,1,0.207,5,reviewed,av,av
2020-02-27T02:42:32.440Z,52.0523333,-176.1041667,0.35,-0.51,ml,5,113,0.02644,0.07,av,av70873674,2020-02-29T21:40:18.270Z,"42km ENE of Adak, Alaska",earthquake,0.3,0.63,0.128,5,reviewed,av,av
2020-02-27T02:42:19.400Z,52.0541667,-176.1123333,2.34,-0.13,ml,5,108,0.02129,0.12,av,av70873669,2020-02-29T21:38:46.970Z,"42km ENE of Adak, Alaska",earthquake,0.39,0.96,0.172,5,reviewed,av,av
2020-02-27T02:42:07.750Z,52.055,-176.1105,2.09,-0.15,ml,5,106,0.02242,0.12,av,av70873664,2020-02-29T21:37:15.680Z,"42km ENE of Adak, Alaska",earthquake,0.33,0.96,0.143,5,reviewed,av,av
2020-02-27T02:41:59.850Z,52.0541667,-176.1133333,1.69,-0.2,ml,5,107,0.02067,0.14,av,av70873659,2020-02-29T21:35:14.190Z,"42km ENE of Adak, Alaska",earthquake,0.41,1.18,0.093,5,reviewed,av,av
2020-02-27T02:40:29.520Z,52.0511667,-176.1025,1.01,-0.07,ml,6,103,0.0276,0.1,av,av70873649,2020-02-29T21:30:41.560Z,"42km ENE of Adak, Alaska",earthquake,0.35,31.61,0.309,6,reviewed,av,av
2020-02-27T02:38:01.820Z,52.068,-176.0506667,4.72,-0.38,ml,4,264,0.02637,0.3,av,av70873644,2020-02-29T21:26:38.890Z,"46km ENE of Adak, Alaska",earthquake,1.86,2.13,0.248,4,reviewed,av,av
2020-02-27T02:36:19.239Z,0.5493,121.8484,88.17,4.7,mb,,100,1.203,0.72,us,us6000852b,2020-02-27T02:56:49.040Z,"30km E of Lemito, Indonesia",earthquake,8.2,5.7,0.089,38,reviewed,us,us
2020-02-27T02:35:34.920Z,35.5256667,-117.388,8.4,0.87,ml,11,114,0.01916,0.14,ci,ci39084823,2020-02-27T02:39:10.118Z,"26km S of Trona, CA",earthquake,0.54,0.65,0.186,7,automatic,ci,ci
2020-02-27T02:35:05.780Z,52.0396667,-176.0943333,3.1,-0.3,ml,5,120,0.02239,0.21,av,av70873639,2020-02-29T21:21:37.100Z,"42km ENE of Adak, Alaska",earthquake,0.59,1.37,0.092,5,reviewed,av,av
2020-02-27T02:33:32.530Z,52.064,-176.1206667,3.14,-0.3,ml,4,170,0.01858,0.1,av,av70873634,2020-02-29T21:17:03.690Z,"42km ENE of Adak, Alaska",earthquake,0.53,0.86,0.191,4,reviewed,av,av
2020-02-27T02:32:12.762Z,64.7488,-150.6406,6.6,1.6,ml,,,,0.89,ak,ak0202nyjvrj,2020-02-27T02:42:08.740Z,"28km S of Manley Hot Springs, Alaska",earthquake,,0.9,,,automatic,ak,ak
2020-02-27T02:27:22.050Z,17.8751,-66.854,11,3.2,md,10,245,0.1031,0.1,pr,pr2020058002,2020-02-27T10:30:00.505Z,"15km SE of Guanica, Puerto Rico",earthquake,0.82,0.62,0.25,5,reviewed,pr,pr
2020-02-27T02:25:46.000Z,19.2089996,-155.4736633,32.82,1.99,md,31,189,0.0459,0.12,hv,hv71402367,2020-02-27T02:29:03.090Z,"0km ENE of Pahala, Hawaii",earthquake,0.88,0.74,0.33,5,automatic,hv,hv
2020-02-27T02:23:57.840Z,35.7155,-117.5065,7.05,1.91,ml,25,101,0.1244,0.15,ci,ci39084807,2020-02-27T02:34:48.680Z,"11km WSW of Searles Valley, CA",earthquake,0.27,0.78,0.189,26,automatic,ci,ci
2020-02-27T02:21:06.450Z,52.0513333,-176.1023333,0.13,-0.64,ml,4,157,0.02768,0.03,av,av70873624,2020-02-29T21:10:30.390Z,"42km ENE of Adak, Alaska",earthquake,0.3,0.18,0.163,4,reviewed,av,av
2020-02-27T02:19:12.868Z,60.6105,-151.7714,78.6,1.4,ml,,,,0.31,ak,ak0202nyh3h9,2020-02-27T02:22:44.250Z,"27km WSW of Nikiski, Alaska",earthquake,,1.3,,,automatic,ak,ak
2020-02-27T02:15:08.690Z,52.0321667,-176.0906667,2.41,-0.16,ml,5,131,0.02233,0.28,av,av70873324,2020-02-28T19:16:41.320Z,"42km ENE of Adak, Alaska",earthquake,0.73,1.88,0.157,5,reviewed,av,av
2020-02-27T02:13:37.666Z,61.3219,-148.0746,9,1.8,ml,,,,0.64,ak,ak0202nyfv2e,2020-02-27T02:18:02.805Z,"56km ESE of Butte, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-02-27T02:08:45.943Z,38.1757,38.6435,10,4.6,mb,,85,0.947,0.73,us,us60008522,2020-02-27T02:37:37.503Z,"15km N of Sincik, Turkey",earthquake,4.3,1.4,0.089,38,reviewed,us,us
2020-02-27T02:08:35.740Z,34.0371667,-117.12,3.64,0.87,ml,26,65,0.006526,0.23,ci,ci39084791,2020-02-27T02:12:30.213Z,"4km SSE of Mentone, CA",earthquake,0.38,0.74,0.185,27,automatic,ci,ci
2020-02-27T02:03:53.277Z,60.5921,-152.2491,90.5,1.4,ml,,,,0.39,ak,ak0202nydr44,2020-02-27T02:08:40.061Z,"29km ENE of Redoubt Volcano, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-02-27T01:59:40.720Z,35.6875,-117.5126667,8.24,0.67,ml,15,157,0.1088,0.12,ci,ci39084783,2020-02-27T18:30:26.377Z,"13km SW of Searles Valley, CA",earthquake,0.32,0.91,0.149,5,reviewed,ci,ci
2020-02-27T01:59:04.883Z,13.5724,-91.0328,39.02,4.2,mb,,182,1.144,0.75,us,us60008521,2020-02-27T02:53:25.946Z,"45km SSW of Puerto San Jose, Guatemala",earthquake,7.8,29.4,0.073,52,reviewed,us,us
2020-02-27T01:54:17.440Z,52.0671667,-176.1313333,1.87,0.07,ml,5,107,0.01564,0.17,av,av70873224,2020-02-28T02:02:44.720Z,"41km ENE of Adak, Alaska",earthquake,0.54,1.1,0.205,5,reviewed,av,av
2020-02-27T01:54:12.340Z,52.067,-176.1276667,1.85,-0.47,ml,5,108,0.017,0.16,av,av70873229,2020-02-28T02:04:46.920Z,"41km ENE of Adak, Alaska",earthquake,0.52,1.13,0.074,5,reviewed,av,av
2020-02-27T01:53:34.710Z,52.0635,-176.1105,-0.21,-0.13,ml,5,100,0.02405,0.13,av,av70873219,2020-02-28T02:00:43.250Z,"42km ENE of Adak, Alaska",earthquake,0.34,0.42,0.316,5,reviewed,av,av
2020-02-27T01:50:37.950Z,38.808,-122.8186667,3.12,0.97,md,42,62,0.008258,0.03,nc,nc73346760,2020-02-27T03:05:05.018Z,"6km WNW of The Geysers, CA",earthquake,0.17,0.28,0.062,5,reviewed,nc,nc
2020-02-27T01:50:08.470Z,17.9716,-66.8301,14,2.52,md,10,204,0.0492,0.09,pr,pr2020058001,2020-02-27T02:14:15.286Z,"2km SSW of Indios, Puerto Rico",earthquake,0.53,0.51,0.43,8,reviewed,pr,pr
2020-02-27T01:49:35.420Z,52.0763333,-176.132,-0.22,-0.31,ml,4,187,0.02342,0.02,av,av70873214,2020-02-28T01:58:41.540Z,"42km ENE of Adak, Alaska",earthquake,0.52,0.53,0.057,4,reviewed,av,av
2020-02-27T01:49:34.770Z,33.3653333,-116.3573333,13.59,0.89,ml,33,59,0.03937,0.14,ci,ci39084775,2020-02-27T18:23:48.804Z,"12km N of Borrego Springs, CA",earthquake,0.2,0.42,0.161,13,reviewed,ci,ci
2020-02-27T01:37:00.582Z,-29.5154,-71.1962,75.68,4.8,mwr,,93,0.403,0.88,us,us6000851q,2020-02-27T05:45:14.710Z,"43km N of La Serena, Chile",earthquake,4.8,3.8,0.042,55,reviewed,us,us
2020-02-27T01:34:30.740Z,38.8321648,-122.8181686,1.79,0.88,md,23,54,0.0108,0.04,nc,nc73346755,2020-02-27T01:43:05.681Z,"8km NW of The Geysers, CA",earthquake,0.21,0.46,0.25,3,automatic,nc,nc
2020-02-27T01:30:53.900Z,38.7813333,-122.7225,1.95,-0.12,md,10,79,0.01128,0.02,nc,nc73346750,2020-02-27T02:49:47.917Z,"3km WNW of Anderson Springs, CA",earthquake,0.37,0.6,,1,reviewed,nc,nc
2020-02-27T01:29:37.330Z,38.8079987,-122.8181686,2.94,0.82,md,22,62,0.008645,0.03,nc,nc73346745,2020-02-27T01:38:02.648Z,"6km WNW of The Geysers, CA",earthquake,0.23,0.49,0.07,3,automatic,nc,nc
2020-02-27T01:28:27.730Z,38.8063316,-122.8183365,2.8,0.79,md,16,75,0.008841,0.03,nc,nc73346740,2020-02-27T01:36:02.640Z,"6km WNW of The Geysers, CA",earthquake,0.38,0.6,0.09,3,automatic,nc,nc
2020-02-27T01:28:17.450Z,33.2265,-116.7366667,11.01,1.23,ml,43,28,0.02079,0.2,ci,ci39084759,2020-02-27T01:39:33.840Z,"3km SE of Lake Henshaw, CA",earthquake,0.24,0.53,0.123,26,automatic,ci,ci
2020-02-27T01:24:08.040Z,33.4246667,-116.3736667,11.11,0.92,ml,22,100,0.08205,0.14,ci,ci39084751,2020-02-27T15:00:26.131Z,"19km N of Borrego Springs, CA",earthquake,0.23,0.52,0.189,20,reviewed,ci,ci
2020-02-27T01:22:40.172Z,39.6478,-120.0308,6.5,1.4,ml,15,72.61,0.067,0.1258,nn,nn00717892,2020-02-28T02:09:28.816Z,"5km SW of Cold Springs, Nevada",earthquake,,1.2,0.36,5,reviewed,nn,nn
2020-02-27T01:21:41.450Z,35.8668333,-117.6986667,4.14,0.92,ml,17,73,0.07922,0.12,ci,ci39084743,2020-02-27T01:25:28.312Z,"20km ESE of Little Lake, CA",earthquake,0.23,0.56,0.086,12,automatic,ci,ci
2020-02-27T01:21:25.310Z,38.2445,-118.6607,3.9,1.4,ml,4,172.97,0.123,0.1756,nn,nn00717957,2020-02-28T02:10:00.475Z,"31km S of Hawthorne, Nevada",earthquake,,5.2,0.06,3,reviewed,nn,nn
2020-02-27T01:19:02.260Z,52.0666667,-176.1226667,-0.33,0.54,ml,6,108,0.01906,0.18,av,av70873204,2020-02-28T01:55:09.360Z,"42km ENE of Adak, Alaska",earthquake,0.4,0.46,0.277,6,reviewed,av,av
2020-02-27T01:18:33.290Z,52.0675,-176.1248333,-0.06,0.64,ml,6,109,0.01859,0.18,av,av70873199,2020-02-28T01:53:07.820Z,"42km ENE of Adak, Alaska",earthquake,0.45,0.44,0.247,6,reviewed,av,av
2020-02-27T01:13:42.160Z,61.4581667,-151.946,4.51,0.36,ml,6,205,0.06677,0.06,av,av70873189,2020-02-28T01:49:35.680Z,"92km NNW of Nikiski, Alaska",earthquake,2.53,0.73,0.276,7,reviewed,av,av
2020-02-27T01:09:02.030Z,40.8298333,-123.7465,28.14,2.37,md,26,61,0.04609,0.08,nc,nc73346735,2020-02-27T05:31:03.767Z,"16km SW of Willow Creek, CA",earthquake,0.28,0.48,0.146,24,reviewed,nc,nc
2020-02-27T01:08:20.840Z,37.942,-105.3372,5,1,ml,,129,0.235,0.67,us,us6000864q,2020-02-28T15:16:48.040Z,"24km SSE of Westcliffe, Colorado",earthquake,1.5,1.8,0.097,14,reviewed,us,us
2020-02-27T01:07:37.721Z,62.159,-149.6346,33.3,2.3,ml,,,,0.68,ak,ak0202nxt55y,2020-02-27T01:20:16.209Z,"11km E of Y, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-02-27T01:03:21.483Z,6.8745,125.0089,14.23,4.6,mb,,68,0.598,0.91,us,us60008511,2020-02-27T08:37:14.299Z,"11km E of Bagontapay, Philippines",earthquake,6.8,5.9,0.117,22,reviewed,us,us
2020-02-27T01:02:45.020Z,17.9705,-66.8436,12,2.69,md,11,206,0.0359,0.17,pr,pr2020058000,2020-02-27T01:39:57.877Z,"3km SW of Indios, Puerto Rico",earthquake,0.9,0.55,0.28,7,reviewed,pr,pr
2020-02-27T01:01:39.140Z,40.309,-124.4545,9.91,1.9,md,15,256,0.08802,0.1,nc,nc73346730,2020-02-27T04:19:03.508Z,"14km W of Petrolia, CA",earthquake,0.62,0.45,0.203,7,reviewed,nc,nc
2020-02-27T00:43:49.530Z,52.065,-176.0171667,3.18,-0.25,ml,4,271,0.03422,0.11,av,av70873184,2020-02-28T01:44:02.750Z,"48km ENE of Adak, Alaska",earthquake,0.8,1.05,0.166,4,reviewed,av,av
2020-02-27T00:42:13.810Z,52.0606667,-176.1098333,-0.99,-0.56,ml,5,95,0.02357,0.24,av,av70873179,2020-02-28T01:42:02.960Z,"42km ENE of Adak, Alaska",earthquake,0.44,0.76,0.275,5,reviewed,av,av
2020-02-27T00:41:07.250Z,35.6696667,-117.5228333,5.93,0.63,ml,12,151,0.09657,0.12,ci,ci39084727,2020-02-27T00:44:53.732Z,"15km ENE of Ridgecrest, CA",earthquake,0.38,1.62,0.174,7,automatic,ci,ci
2020-02-27T00:35:29.270Z,45.7218333333333,-122.206166666667,-0.86,0.96,ml,15,120,,0.33,uw,uw61578112,2020-02-27T20:28:19.460Z,"17km ESE of Venersborg, Washington",earthquake,1.18,3.78,0.158405385929928,9,reviewed,uw,uw
2020-02-27T00:33:38.230Z,38.9325,-122.6981667,1.92,1.64,md,41,99,0.02199,0.07,nc,nc73346725,2020-02-27T04:09:04.269Z,"7km WSW of Clearlake, CA",earthquake,0.16,0.28,0.372,11,reviewed,nc,nc
2020-02-27T00:31:11.730Z,19.2089996,-155.4053345,31.52,2.06,md,30,159,0.0293,0.13,hv,hv71402257,2020-02-27T00:34:17.480Z,"7km E of Pahala, Hawaii",earthquake,0.76,1.03,0.08,6,automatic,hv,hv
2020-02-27T00:30:30.900Z,36.116,-117.8818333,5.12,1.1,ml,21,82,0.0219,0.14,ci,ci39084719,2020-02-27T18:26:11.819Z,"10km NE of Coso Junction, CA",earthquake,0.23,0.46,0.206,16,reviewed,ci,ci
2020-02-27T00:30:18.020Z,40.4726667,-121.5181667,2.62,0.9,md,7,132,0.008451,0.03,nc,nc73346720,2020-02-27T02:41:02.687Z,"14km NNE of Mineral, CA",earthquake,0.36,0.46,0.09,6,reviewed,nc,nc
2020-02-27T00:27:41.650Z,38.7498333,-122.7186667,1.77,0.04,md,14,131,0.01066,0.02,nc,nc73346715,2020-02-27T03:00:04.800Z,"4km SW of Anderson Springs, CA",earthquake,0.26,0.42,0.041,2,reviewed,nc,nc
2020-02-27T00:25:19.429Z,18.6867,-81.2648,10,3.4,ml,,242,3.57,0.04,us,us6000851k,2020-02-28T20:13:34.552Z,"66km S of Bodden Town, Cayman Islands",earthquake,11.3,2,0.148,6,reviewed,us,us
2020-02-27T00:22:09.940Z,33.4608333,-116.5611667,11.08,0.96,ml,31,47,0.04814,0.16,ci,ci39084703,2020-02-27T00:26:02.348Z,"15km SE of Anza, CA",earthquake,0.22,0.45,0.223,21,automatic,ci,ci
2020-02-27T00:11:28.750Z,35.6445,-117.5688333,7.35,0.83,ml,13,128,0.1044,0.11,ci,ci39084695,2020-02-27T00:15:11.784Z,"10km ENE of Ridgecrest, CA",earthquake,0.3,1.18,0.13,9,automatic,ci,ci
2020-02-27T00:04:11.590Z,52.0598333,-176.121,2.89,-0.57,ml,4,154,0.01671,0.08,av,av70873174,2020-02-28T01:37:59.100Z,"41km ENE of Adak, Alaska",earthquake,0.48,0.91,0.159,4,reviewed,av,av
2020-02-27T00:02:11.160Z,19.2033329,-155.4216614,32.5,1.98,md,23,160,0.04095,0.12,hv,hv71402212,2020-02-27T00:05:21.300Z,"6km E of Pahala, Hawaii",earthquake,0.78,0.92,0.15,5,automatic,hv,hv
2020-02-26T23:52:59.530Z,35.6491667,-117.4501667,5.62,1.04,ml,17,118,0.06329,0.18,ci,ci39084655,2020-02-26T23:56:31.747Z,"14km SSW of Searles Valley, CA",earthquake,0.4,1.12,0.137,13,automatic,ci,ci
2020-02-26T23:52:45.768Z,62.8897,-152.2458,12.8,2.3,ml,,,,0.91,ak,ak0202mnmzsz,2020-02-27T00:02:58.716Z,"126km WNW of Talkeetna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-02-26T23:50:26.296Z,39.63,-120.0594,5,0.5,ml,3,209.29,0.079,0.097,nn,nn00717889,2020-02-27T02:09:47.449Z,"9km SW of Cold Springs, Nevada",earthquake,,12.7,0.11,2,reviewed,nn,nn
2020-02-26T23:49:21.780Z,33.5803333,-116.8131667,4.49,2.07,ml,74,21,0.04307,0.21,ci,ci39084647,2020-02-27T07:51:49.884Z,"13km WNW of Anza, CA",earthquake,0.18,0.52,0.127,25,automatic,ci,ci
2020-02-26T23:49:20.810Z,46.8785,-121.761,-2.03,-0.17,md,8,163,,0.1,uw,uw61578097,2020-02-27T20:36:57.800Z,"31km NNW of Packwood, Washington",earthquake,0.36,0.53,0.362212444921628,6,reviewed,uw,uw
2020-02-26T23:31:58.440Z,38.8438339,-122.8410034,1.92,0.36,md,9,94,0.006781,0.02,nc,nc73346680,2020-02-26T23:38:02.402Z,"10km NW of The Geysers, CA",earthquake,0.34,0.77,,1,automatic,nc,nc
2020-02-26T23:31:29.310Z,46.9098333,-112.5223333,15.15,1.56,ml,11,127,0.096,0.09,mb,mb80383179,2020-02-27T00:11:16.600Z,"13km ESE of Lincoln, Montana",earthquake,0.47,0.37,0.142,3,reviewed,mb,mb
2020-02-26T23:25:59.310Z,52.0615,-176.0058333,3.52,0.11,ml,5,194,0.03778,0.11,av,av70873164,2020-02-27T23:54:45.770Z,"49km ENE of Adak, Alaska",earthquake,0.62,1.06,0.201,5,reviewed,av,av
2020-02-26T23:24:46.610Z,38.8353333,-122.827,2.51,1.46,md,45,58,0.007383,0.03,nc,nc73346670,2020-02-27T03:57:04.187Z,"9km NW of The Geysers, CA",earthquake,0.11,0.22,0.241,7,reviewed,nc,nc
2020-02-26T23:23:37.770Z,38.7811667,-122.72,2.12,-0.09,md,15,54,0.01137,0.03,nc,nc73346665,2020-02-27T02:30:12.210Z,"2km WNW of Anderson Springs, CA",earthquake,0.26,0.54,0.023,2,reviewed,nc,nc
